,user_id,total_events,Baja_usuario,events_last_month,total_months,rate_events,age,gender,height,seniors_exercise_level,traits_language_code,os_name,device_type
2464198,sdVRfsq1eYQjXJsSaaRqob364ge2,22,1,21.0,1,22.0,61.0,1,171.0,1.0,2,1,1
2464220,sdYkchWyrugvWD7dYqPyreNYLNd2,24,1,23.0,1,24.0,64.0,1,158.0,1.0,1,1,1
2464244,sdhwsgPwHsM8tCjekIGsd3csjjq1,55,1,10.0,4,13.75,56.0,1,171.0,1.0,1,1,1
2464299,sdj9Gy653ZMn2jwi913LbVrW2OU2,50,1,49.0,1,50.0,67.0,1,162.0,1.0,1,1,1
2464349,sdsdlvXuhebG94E0SHrCE1JIO7k2,126,1,125.0,1,126.0,68.0,1,152.0,2.0,1,1,1
2464475,sdyuwCMHtiTZ7c9e6Xm5Fd0iNbm1,221,1,220.0,1,221.0,60.0,0,170.0,3.0,2,1,1
2464696,se8Xo4pAyaQjS5GwYquTNWp1bmw1,132,1,131.0,1,132.0,62.0,1,165.0,2.0,1,1,1
2464828,se8gqiJgzYSYfuSsf2xblniOo3t1,121,0,120.0,1,121.0,67.0,1,155.0,2.0,1,1,1
2464949,seFQ6tL3fhQRtMlprq4iRHpuyi43,144,1,143.0,1,144.0,63.0,1,170.0,2.0,1,1,1
2465093,seHLPOdRAwX6IuGbds4WW0sRup93,181,1,27.0,3,60.333333333333336,70.0,1,164.0,2.0,2,2,2
2465274,seeCgqcKMIcUr3GzD6K1Bto0VGk1,11,1,10.0,1,11.0,68.0,0,177.0,1.0,2,1,1
2465285,sekynceZjUhvxTZXOljvW10zB5p2,240,1,49.0,4,60.0,60.0,1,165.0,1.0,1,1,1
2465525,sfEIpg48HcO0nCts2h6EmnJ6nvt1,310,1,309.0,1,310.0,62.0,1,168.0,3.0,1,1,1
2465835,sfcRIRWaB7bvGQ3mVAecdnA4FsD2,51,1,2.0,2,25.5,70.0,1,157.0,1.0,1,1,1
2465886,sfp0FULWHtXSm1c835EdAphI92R2,718,1,626.0,2,359.0,54.0,1,174.0,1.0,1,1,1
2466604,sg6Cgv0FyvZE7Cx0nU8PNbGDizM2,208,0,207.0,1,208.0,65.0,1,150.0,2.0,1,2,2
2466812,sgF9JuiLa1Rp87N3lfUcz4zTGxy2,62,1,8.0,3,20.666666666666668,67.0,1,174.0,3.0,1,2,2
2466874,sgnLqzGLNcgg30JzpQNHpB2khvi1,86,0,6.0,2,43.0,69.0,0,170.0,2.0,1,3,2
2466960,sgodqDhrtNX67jj7NRtdM8xcFYi1,72,1,71.0,1,72.0,60.0,1,169.0,2.0,2,1,1
2467032,sh2IofMLNxWKOOWMNhbV82erQ6E2,126,1,125.0,1,126.0,62.0,1,154.0,2.0,1,2,2
2467158,siCa8yosu8gigAShohQuMDo5Jpw2,56,1,55.0,1,56.0,43.0,0,177.0,1.0,1,1,1
2467214,siLDfknC5aU5YE73DE5yNrUim1K3,37,1,36.0,1,37.0,59.0,1,163.0,1.0,1,1,1
2467251,siVJL6fHzqYM5LyUTn4Ol7Uycz83,206,0,205.0,1,206.0,62.0,1,151.0,2.0,1,2,2
2467457,sihsiU1VpDWx1CgKcZM5tsfgcbb2,56,1,55.0,1,56.0,53.0,1,163.0,1.0,1,1,1
2467513,sinR62GN1WXlhYkuL8QNuOtLfhe2,108,1,107.0,1,108.0,77.0,1,160.0,2.0,1,3,2
2467621,siqQcxCBvcgvWoU8ywvk3cYBgVa2,30,1,29.0,1,30.0,69.0,1,168.0,1.0,1,1,1
2467651,sivxoQq2nFRlgGKg1em8aqiip172,156,0,155.0,1,156.0,56.0,1,169.0,2.0,1,1,1
2467807,sj1HFQDf0OYQpUD5u6NS0PYolKj2,187,1,186.0,1,187.0,61.0,1,161.0,1.0,1,1,1
2467994,sjBI7Xy0gEdKRIKtV1YY6NU04V62,24,1,23.0,1,24.0,66.0,1,161.0,1.0,1,1,1
2468018,sjJ2QDaNaQaeEjEk6PW1xpL4mL22,37,1,36.0,1,37.0,59.0,1,159.0,1.0,1,1,1
2468055,sjaMXzmqfQQS43T5d28LZk0hza93,79,1,78.0,1,79.0,70.0,0,180.0,1.0,1,1,1
2468134,sjh5YYzgJscg73OrpdAV7EusOUh1,123,0,122.0,1,123.0,62.0,1,163.0,2.0,1,2,2
2468257,sjoTZfVKDwTH3VuEPNqPecuMHg52,104,1,103.0,1,104.0,53.0,1,158.0,2.0,1,2,2
2468361,sjxYodoxR6N5IByiILPUy6Qqkzl2,40,1,39.0,1,40.0,71.0,1,164.0,2.0,1,1,1
2468401,skWluhShVSM63foWalVOy93X8A72,174,0,173.0,1,174.0,62.0,1,155.0,2.0,1,2,2
2468575,skfR69PeBASpGLOFbY0QVpRXxx32,100,1,99.0,1,100.0,63.0,0,173.0,2.0,1,2,2
2468675,sks1tyNofZRL9MZmC7N5EDIgmBF3,93,0,38.0,6,15.5,61.0,1,163.0,1.0,1,1,1
2468768,skySwvdBVhb4DjpPsCFnVArvWWI3,28,1,27.0,1,28.0,63.0,1,168.0,1.0,1,1,1
2468796,slHbt62hQmfOUUOM31UL3Aotlp13,64,1,5.0,2,32.0,81.0,1,160.0,1.0,1,1,1
2468860,sleg3Iaas1STpeMRNybkrksFCcs1,205,0,34.0,4,51.25,61.0,1,165.0,2.0,1,2,2
2469065,sljIMLtcndQRC7faa9RrXTvwxG73,73,1,72.0,1,73.0,60.0,0,170.0,3.0,1,2,2
2469138,slk6ZR3BYaax2gYb4OYPpxL7tbw1,133,1,132.0,1,133.0,55.0,1,157.0,2.0,2,1,1
2469271,sllJVKYaudf0UIKFmo5gXmc5nxF3,29,1,28.0,1,29.0,71.0,0,187.0,2.0,1,1,1
2469300,smIOjmYHQ9a5P63ftfoa9VEgpRr1,122,1,121.0,1,122.0,68.0,1,165.0,2.0,2,2,2
2469422,smKIr4QzDtQMej9ZzrWn5gcd4KE3,146,1,145.0,1,146.0,54.0,1,161.0,1.0,1,1,1
2469568,smcw8LrxdjekoIKWky7Z7Yp3JSy1,24,1,23.0,1,24.0,61.0,0,165.0,1.0,1,1,1
2469592,sme6eeBlWRX4F5YlyJAGzIUZrLf1,95,1,94.0,1,95.0,69.0,1,164.0,2.0,1,1,1
2469687,smqr42PVgfh0DP89052cePcslWH3,4,0,3.0,1,4.0,60.0,0,170.0,3.0,1,1,1
2469691,smtRhTyV5jgx8KSmD8oXxiarwsq1,76,0,75.0,1,76.0,60.0,1,168.0,2.0,1,1,1
2469767,smuAGBiFhCTnVoC2kJb0QUo3BfH2,146,1,145.0,1,146.0,65.0,1,176.0,1.0,1,1,1
2469913,smvBCUjAt3fwQ4q7HRITdXNsNUu1,526,1,525.0,1,526.0,60.0,1,159.0,2.0,1,3,2
2470439,smztAuUJfuarJqVtgBFuHws2gXi1,43,1,7.0,2,21.5,55.0,1,160.0,1.0,1,1,1
2470482,snNWTNoCPERcp4j18udUu0YFXju1,33,1,32.0,1,33.0,61.0,1,160.0,1.0,1,1,1
2470515,snWtjhT2iwOIw2oK5xLILchuQFO2,135,1,134.0,1,135.0,61.0,1,167.0,1.0,2,1,1
2470650,sno0kgN5EzWgaNGE65Q3EmZlVdG2,102,1,101.0,1,102.0,60.0,1,159.0,2.0,1,1,1
2470752,snsqkD1Z6nRsB7sQjwsr0bq579g2,1255,0,385.0,3,418.3333333333333,76.0,1,163.0,2.0,1,3,2
2472007,snuE4qTDrCShbg1Z2jsVRekB0tY2,241,1,240.0,2,120.5,79.0,1,171.0,1.0,1,1,1
2472248,so3dBIvN8eRjMQ9jW9f7s9D40jQ2,7,1,6.0,1,7.0,60.0,0,170.0,3.0,2,1,1
2472255,soBlpD0A4qR74FC7sTeJ6PuVBoi2,97,1,96.0,1,97.0,62.0,1,164.0,2.0,1,1,1
2472352,soC4sRGAILOL7WtmEcBKmEm11Iu1,69,1,12.0,5,13.8,76.0,1,164.0,2.0,1,1,1
2472421,soQYKz4n8DdAAwkirwxsIWQJEus1,407,1,406.0,1,407.0,65.0,1,167.0,1.0,1,1,1
2472828,sowIrj6JKSeKg5V8JhswYc6rLcP2,85,1,84.0,1,85.0,61.0,1,170.0,2.0,2,1,1
2472913,sp0dd3sQabenXjKYW6oI2wekaBi2,180,1,17.0,2,90.0,65.0,0,171.0,2.0,1,2,2
2473093,sp5qEp77hXNh4XtCacWLKrBdPRl2,46,1,45.0,1,46.0,62.0,1,166.0,1.0,1,1,1
2473139,sp6xfiXvq4g85bWYbroA3Znkh123,162,1,66.0,4,40.5,62.0,1,162.0,1.0,1,1,1
2473301,spdje82nzjc7mcU12HevWNnDw9q2,293,1,104.0,5,58.6,61.0,1,159.0,1.0,1,1,1
2473594,sqEhiWAOJ9Ml8tOnGEDbVPLsIy82,59,0,38.0,3,19.666666666666668,75.0,1,168.0,1.0,1,2,2
2473653,sr24XlrYlzU0Q0vTa5fvk2YExJn1,63,1,7.0,3,21.0,61.0,1,164.0,1.0,1,1,1
2473716,sr5CAlF9vwW6eA5jXbiQ0YUTJk63,216,0,215.0,1,216.0,71.0,1,158.0,2.0,1,2,2
2473932,srgUn1q59gTklfIw6u9DXe9LK9p2,41,1,40.0,1,41.0,64.0,1,157.0,1.0,1,1,1
2473973,srl1c8NfIbdz8nrOb6wJq18ABhA3,138,1,137.0,1,138.0,59.0,0,162.0,2.0,1,1,1
2474111,srutdWaO3KOyXvYn3utJwumagxA3,96,0,95.0,1,96.0,61.0,0,170.0,2.0,1,1,1
2474207,sryirtsEHvbCupmIGY9tdRp5GKQ2,29,1,28.0,1,29.0,56.0,1,163.0,1.0,1,1,1
2474236,ssB36AehrtSiJSq9v6nsjKDVHiC3,102,1,101.0,1,102.0,63.0,1,165.0,1.0,1,1,1
2474338,ssCRNwizPgcwkKpQK0F8arjk4EA3,80,1,5.0,4,20.0,66.0,1,163.0,1.0,1,1,1
2474418,ssG8n30rxKemvb4xzF97QqKDlnm2,48,1,47.0,1,48.0,55.0,1,150.0,1.0,1,1,1
2474466,ssc2oQJMtxOiPhvCRegSlueFjIj1,736,1,735.0,1,736.0,65.0,1,166.0,1.0,1,1,1
2475202,ssfEOwzjeOMWC0ZLXnOZjajOxfR2,107,1,106.0,1,107.0,62.0,1,160.0,2.0,1,2,2
2475309,ssxyD4kqw5bjTSbYtaQ5y9pRvhi1,208,0,207.0,1,208.0,61.0,1,165.0,3.0,1,2,2
2475517,sszV12YoPoPlH2zzlKVZLZ5kU8z1,1085,1,943.0,3,361.6666666666667,63.0,0,175.0,3.0,2,2,2
2476602,st7AEooa2hQhkI4Fkd3Eyt6bB7B3,78,0,77.0,1,78.0,60.0,1,169.0,2.0,1,1,1
2476680,stKnHe21QsQR1mOTBN8cNAf7G9w2,142,1,141.0,1,142.0,70.0,1,162.0,2.0,1,2,2
2476822,stcvjXlV1saPolFLcQFfkfLum5f1,126,1,125.0,1,126.0,61.0,1,159.0,1.0,1,1,1
2476948,stlRpsf0UhezsTaGxogHlg7DkiJ3,105,1,104.0,1,105.0,61.0,1,158.0,2.0,1,1,1
2477053,su4UQcL7LaQtLUkejJSJwI8WK5f1,100,1,99.0,1,100.0,56.0,1,170.0,2.0,1,1,1
2477153,su5pfoNirJUHU9DzK41Mz5YAGss1,129,1,72.0,3,43.0,63.0,1,164.0,1.0,1,1,1
2477282,suB3nlBvaKc31rs2ck426WBx9g92,212,0,210.0,1,212.0,57.0,1,159.0,2.0,1,3,2
2477494,suV08Ue2h4cz897K3GMKaTscb4P2,51,1,50.0,1,51.0,68.0,1,171.0,1.0,1,1,1
2477545,sv815FLRcFPhBO1bPVDRnQ13jM63,33,1,32.0,1,33.0,58.0,1,168.0,1.0,1,1,1
2477578,svYRldlgOsaiayiGjZnWiDHKQEp2,28,1,27.0,1,28.0,60.0,1,168.0,2.0,1,2,2
2477606,svlR09g2wdaDsbw6j9g7bw3AzFD2,105,0,104.0,1,105.0,65.0,1,160.0,2.0,2,1,1
2477711,svwniTFhx7bBilidiZHOpVFDXYA3,164,1,18.0,2,82.0,66.0,0,167.0,2.0,1,2,2
2477875,sw3rBw6eckctl7tQaYVnBHUaoVr1,34,1,33.0,1,34.0,63.0,1,158.0,1.0,1,1,1
2477909,swFswfmnOwPYWifIYK1uNIBDHAU2,21,1,20.0,1,21.0,64.0,1,162.0,1.0,1,1,1
2477930,swsB4kqLhkQdxoretRlezlxTgyE2,49,1,48.0,1,49.0,60.0,1,160.0,1.0,1,1,1
2477979,sxHJUu8SbkOpkLOMx0cDLTZbSsE2,137,0,6.0,1,137.0,65.0,1,170.0,2.0,1,1,1
2478116,sxgxv9S606OMj2Wj0IO9dfG03U43,107,1,105.0,1,107.0,64.0,0,175.0,2.0,1,2,2
2478223,sxnHVZgJOpQo2yIl3wuDWrEloj72,58,1,57.0,1,58.0,54.0,0,174.0,1.0,1,1,1
2478281,sy1VJ1LsbdT2r2apktIQb0PdYZT2,56,0,34.0,5,11.2,57.0,1,155.0,1.0,1,1,1
2478337,syGPgVJV7gZeB2gL1Wspblbv6bq1,29,1,28.0,1,29.0,62.0,1,160.0,1.0,1,1,1
2478366,syKTkB8hFnWlNFsQCIpcAIwcylS2,102,1,101.0,1,102.0,67.0,0,175.0,2.0,1,2,2
2478468,syW3TgvCePRAiq4hLe0BOs9xt893,89,1,88.0,1,89.0,61.0,1,163.0,2.0,1,1,1
2478557,syc81OZrofOyIbgJfL5BQHBCO803,25,1,24.0,1,25.0,60.0,1,161.0,2.0,1,1,1
2478582,sz2Vx3vmDoRH3KbFmz2ROpNXw0d2,576,1,575.0,1,576.0,60.0,0,170.0,2.0,1,2,2
2479158,sz8IElhDkMgNFNHCXwyk0OggpIq1,27,1,26.0,1,27.0,55.0,1,153.0,1.0,1,1,1
2479185,szEMSjRITRZ0kq4vpvWcllmDQJQ2,136,1,135.0,1,136.0,73.0,1,171.0,1.0,2,1,1
2479321,szL3XjjiaiYgn938BbSKVbJ3cCw1,28,1,27.0,1,28.0,54.0,1,164.0,1.0,1,1,1
2479349,szd74GBGOpOZWUZptEreSyyQwyu2,49,1,48.0,1,49.0,62.0,1,169.0,3.0,1,2,2
2479398,szkd82ggBofqzg1iAGCydA7fpnB3,93,1,92.0,1,93.0,60.0,1,170.0,3.0,1,2,2
2479491,szmYpa0r0hVotmlSOlCIqScpH2p2,43,0,6.0,7,6.142857142857143,64.0,1,174.0,1.0,1,1,1
2479534,szqdyiVenVTF3Xch51VeNTuMhcw2,1228,1,111.0,2,614.0,61.0,1,164.0,2.0,1,2,2
2480762,szqjfQR8f2YBPs1FMZEn86rf9E02,79,1,78.0,1,79.0,61.0,1,170.0,1.0,2,2,2
2480841,szvxMm2FEoWuphBoU4BC4BeKpq82,228,0,226.0,1,228.0,71.0,1,167.0,1.0,2,2,2
2481069,t0liyFfLMndA1Y262wGnrfwafgW2,27,1,26.0,1,27.0,74.0,1,153.0,1.0,1,1,1
2481096,t1DWuISyMJX9p4HxabO4ikgxkn72,112,0,111.0,1,112.0,72.0,1,165.0,2.0,2,2,2
2481208,t1EnP15hhqRdByc8W2eZWdYjTBp2,62,1,29.0,2,31.0,65.0,1,176.0,1.0,1,1,1
2481270,t1JPqMfXRQWW4M7IhKgvDPnGPzV2,91,1,90.0,1,91.0,69.0,1,162.0,2.0,1,1,1
2481361,t1JpPeM59DTAEgHlEoVdhNxJF2q2,120,0,119.0,1,120.0,64.0,1,167.0,2.0,1,2,2
2481481,t1SJ7O9pPzOhA0NDNQxdu9S56hl1,41,1,40.0,1,41.0,67.0,1,162.0,1.0,1,1,1
2481522,t1ZacXs6ageb4zDLhxuehBDhPVQ2,27,1,26.0,1,27.0,62.0,1,165.0,1.0,1,1,1
2481549,t1oCagfjAWP40WUotOGGNUXwJ212,27,1,26.0,1,27.0,50.0,1,168.0,1.0,1,1,1
2481576,t1qgmXH9DlSNfMXgLBSL226Pj8l2,53,1,52.0,1,53.0,60.0,0,170.0,3.0,2,1,1
2481629,t2MmlQHMw3h0I0sJhbpTbsG7Yzt1,81,1,80.0,1,81.0,60.0,1,162.0,2.0,2,2,2
2481710,t2iKKjVf6GU8zQgrrCoCfBkvhR72,274,0,273.0,1,274.0,61.0,0,171.0,1.0,1,2,2
2481984,t2wHdHYhRIc808Ab2txUKcZ1jB52,40,1,39.0,1,40.0,63.0,1,165.0,1.0,1,1,1
2482024,t3PPkNTiHBMlnC5x1CSfObpYu2t2,203,1,202.0,1,203.0,78.0,1,153.0,2.0,1,1,1
2482227,t3sdFfLxupgRXtFL9Ssw7flo8Bi2,286,1,285.0,1,286.0,52.0,1,154.0,2.0,1,1,1
2482513,t4PkH06u3fSwCypMt88d2EF1zUD2,27,1,26.0,1,27.0,62.0,1,159.0,1.0,1,1,1
2482540,t4WHfugSWLVJypAA8oHEWUJ011O2,105,0,104.0,1,105.0,72.0,1,160.0,1.0,1,1,1
2482645,t4kp1Ns5v8VPJOTS8QMXpFwtD3l2,173,1,4.0,3,57.66666666666666,62.0,1,161.0,3.0,1,1,1
2482818,t4pRlWPCanTabe0v0WvrtjPjFq83,121,0,120.0,1,121.0,61.0,1,165.0,2.0,1,1,1
2482939,t4sIr1ukxJRbG0uVraeKT0Kr86s1,197,0,196.0,1,197.0,61.0,1,154.0,2.0,2,2,2
2483136,t4woiyrVMjhvIXCWC9jpqNRiL7l2,47,1,46.0,1,47.0,59.0,1,161.0,1.0,1,1,1
2483183,t55owno13fX6Ug8jP7RaxjH2Ylh1,48,1,47.0,1,48.0,60.0,1,171.0,1.0,1,1,1
2483231,t561HT1pC8h0t1w8IjLAKrU5npn1,137,1,85.0,2,68.5,66.0,1,156.0,2.0,1,2,2
2483368,t5BAUSeWdZe5kb6YuVW9YDkyX113,83,1,7.0,3,27.666666666666668,63.0,1,164.0,1.0,1,1,1
2483451,t5DLoVHrWogWwLfA0rzJ2YmxKT02,55,1,54.0,1,55.0,60.0,1,169.0,2.0,1,2,2
2483506,t5EJJiKqCfZnF9Cp7LMGAlmsaKZ2,46,0,4.0,5,9.2,61.0,1,160.0,1.0,1,1,1
2483552,t5YVyOG1flgsti90IhHHiLIewYE2,93,1,4.0,5,18.6,57.0,1,160.0,1.0,1,1,1
2483645,t5stdmRIoPTqDUoyynaSMxJ0Xp72,39,1,38.0,1,39.0,58.0,1,167.0,1.0,1,1,1
2483684,t64FsEzI84RExk54YPVLfzbncq22,132,0,130.0,1,132.0,73.0,0,171.0,2.0,2,2,2
2483816,t66MhW702aPfKw68d52iZy05gHk1,95,1,94.0,1,95.0,50.0,0,175.0,3.0,1,1,1
2483911,t6Flm0dhwoTnzykmVlQ5Mj0P6Sk2,83,1,82.0,1,83.0,60.0,1,170.0,1.0,1,1,1
2483994,t6N7SZOSpSNHMkIwT1Gjp3geCfG2,142,0,141.0,1,142.0,72.0,0,186.0,2.0,2,1,1
2484136,t6aa24mmPIUyeRWyMaVq9b7bLk82,105,1,104.0,1,105.0,66.0,1,157.0,2.0,1,1,1
2484241,t6j9Z8EZnNNVRrSy5SJqD5nkEUr2,1132,0,1131.0,1,1132.0,60.0,0,170.0,1.0,1,3,2
2485373,t6rB4dqQm8PCGfpWriFgys7aDvt1,54,1,53.0,1,54.0,52.0,1,168.0,1.0,1,1,1
2485427,t6yHeTXMIoUl9j7PDc0K3qvWgsz1,24,1,23.0,1,24.0,66.0,1,164.0,1.0,1,1,1
2485451,t7GhS5J1RrQeLVbA62al5d1H6k33,154,0,153.0,1,154.0,65.0,1,164.0,2.0,1,2,2
2485605,t7W2826vauZQcxCm3Ca1f04TsVP2,38,1,37.0,1,38.0,59.0,0,169.0,3.0,1,2,2
2485643,t7uBcPjTTRO0xZkK8glTB3YA1Xl2,38,1,37.0,1,38.0,64.0,0,175.0,1.0,1,2,2
2485681,t87LPQmQO6UUl8xcE78VPIwi7Pd2,112,1,111.0,1,112.0,65.0,1,157.0,3.0,1,2,2
2485793,t8E8YTov3bUDjsVkKkZFXn3iCzn1,179,1,178.0,1,179.0,70.0,1,155.0,2.0,1,2,2
2485972,t8S4ZFE2a3hedPAguWAIpxmLD6E2,143,0,142.0,1,143.0,68.0,1,167.0,2.0,2,2,2
2486115,t8Sf9WxBSKRvp537qQ9EIA1BePI3,83,0,82.0,1,83.0,60.0,1,156.0,1.0,1,1,1
2486198,t8pQdH45OUgzkpVX2qJ7niJHO5z2,81,1,80.0,1,81.0,60.0,1,170.0,3.0,1,1,1
2486279,t8pkWHpgZAWV2CUKKaD3LflL1EI3,128,1,127.0,1,128.0,65.0,1,174.0,2.0,1,1,1
2486407,t99xpzOh64XF0lE5Mui3n1vHUjK2,42,1,41.0,1,42.0,63.0,1,168.0,2.0,1,2,2
2486449,t9B07nvo3nXBnQqUfgE7yGPTTVf1,131,1,130.0,1,131.0,69.0,1,162.0,2.0,2,2,2
2486580,t9HE97lLjaabdRST3EIxLzSObIu2,70,1,69.0,2,35.0,69.0,1,152.0,1.0,1,2,2
2486650,t9c9fftJOTR7pho1aZ6m61Uhmzo1,72,1,71.0,1,72.0,73.0,1,159.0,2.0,1,1,1
2486722,t9fCtqkuhVVAjJgbXRRm7AhNJH03,51,1,50.0,1,51.0,58.0,1,162.0,2.0,1,1,1
2486773,t9iUEN96TYZKxkf6xP7PeCsdA012,36,1,35.0,1,36.0,62.0,1,163.0,1.0,1,1,1
2486809,t9yQEGgRbBSJ3EGtZ5x9AywOIvM2,110,1,109.0,1,110.0,60.0,1,168.0,2.0,1,2,2
2486919,t9zQsQn9OeU44jwKXzVtoQu3PnO2,211,1,30.0,2,105.5,62.0,1,160.0,1.0,1,2,2
2487130,tA5ImLrfZqYHEK1yl3a0N6pEDCV2,119,1,118.0,1,119.0,62.0,1,147.0,2.0,1,1,1
2487249,tA9Y7kaNm3cStX3QAE1MFMbXsjv1,26,1,25.0,1,26.0,59.0,1,165.0,1.0,1,1,1
2487275,tAUoqGN4PHfGXcdXoNRGPZ02CmM2,138,1,137.0,1,138.0,64.0,1,167.0,1.0,2,2,2
2487413,tAn1egMhJce2Bx870uWVoRUpSPx1,116,1,115.0,1,116.0,68.0,0,170.0,2.0,1,2,2
2487529,tB4evDSptPQjq2pVFscf7XbQhCk1,118,1,117.0,1,118.0,69.0,1,152.0,2.0,2,2,2
2487647,tB9c4tiks9Otoz7Vfbi6pln7mtK2,203,0,202.0,1,203.0,65.0,0,180.0,2.0,1,1,1
2487850,tBIBTJIEduTxAbG5qxgy5YhqJcA3,146,1,26.0,2,73.0,61.0,1,170.0,2.0,1,2,2
2487996,tBVr2pNkpHe5WTEKYV51xE4p3gr2,39,1,38.0,1,39.0,62.0,1,157.0,1.0,1,1,1
2488035,tBiimRtLQIT7PuezGpXKnizyv9j2,122,1,17.0,2,61.0,57.0,1,160.0,1.0,1,2,2
2488157,tBprwGpQIwTDJYCWProHSmNH6p22,121,1,120.0,1,121.0,74.0,1,162.0,1.0,2,1,1
2488278,tCeXPddlH1TTsEnrNhqhT2pgTqA2,27,1,26.0,1,27.0,58.0,1,154.0,1.0,1,1,1
2488305,tCmWv1BNDwgjWYAWhgdxY82ech93,193,1,192.0,1,193.0,63.0,1,163.0,1.0,1,1,1
2488498,tCmplrN4hdVtXLahnpdDOpgfFXl1,70,1,6.0,5,14.0,66.0,1,153.0,1.0,1,1,1
2488568,tCo9QR1vd1Mv7htGKPBaGTQBCi03,109,0,108.0,1,109.0,60.0,0,160.0,2.0,1,1,1
2488677,tD24KXBid8NE3jqbP0BEzawoOF82,54,1,53.0,1,54.0,62.0,1,156.0,1.0,1,2,2
2488731,tD2VniOE0JcEUmO83RDCcuYOZws2,23,1,22.0,1,23.0,61.0,1,172.0,1.0,1,1,1
2488754,tDU1bCqZC7gsgYcc0BTaMYjVo9U2,339,0,338.0,1,339.0,58.0,1,163.0,2.0,1,1,1
2489093,tDVRFh2jg3WshNUo0fMdoYhtEPa2,64,1,9.0,2,32.0,60.0,1,163.0,2.0,1,2,2
2489157,tDcipsmizkMjTfSNIsh6sEVTCZf1,35,1,34.0,1,35.0,62.0,1,170.0,1.0,1,1,1
2489192,tE5c8wS4bnOEV0S6iPLZDH5GDii1,127,1,126.0,1,127.0,56.0,1,155.0,2.0,1,1,1
2489319,tE6RV3lZduakwBcXw9Hy3G2QK2s2,155,0,154.0,1,155.0,65.0,1,152.0,2.0,1,1,1
2489474,tEH4RkWTslUT1V1zoF18tPC7tOR2,36,1,35.0,1,36.0,58.0,1,160.0,1.0,1,2,2
2489510,tELBYOqJyzeN04ZbnGyPwvqpsrJ2,167,0,166.0,1,167.0,62.0,0,182.0,2.0,1,2,2
2489677,tEoNAElURGOkftP2dgE1X1kNIUv2,208,0,207.0,1,208.0,64.0,1,165.0,2.0,2,2,2
2489885,tEr5wXmOtdTjTHVYPjSCtvXN3Q93,139,1,138.0,1,139.0,63.0,1,155.0,1.0,1,2,2
2490024,tF1dHJwF7mcsBIHzR4QJfaXcO7E3,55,1,54.0,1,55.0,63.0,0,175.0,1.0,1,1,1
2490079,tFAbw3nuk4XpIgYvN3H2uClggVn2,72,1,71.0,1,72.0,69.0,1,154.0,2.0,1,1,1
2490151,tFDjQ0tP0vcuk7IO0wd6SGvr9px2,120,1,119.0,1,120.0,68.0,0,163.0,2.0,1,2,2
2490271,tFJsUC8NYdM2GnJoAyIB2LD8ZZI2,303,1,120.0,3,101.0,59.0,1,170.0,1.0,1,1,1
2490574,tFQ2al5QSjPxfRfzGN3UQwApyLD2,49,1,3.0,4,12.25,64.0,1,156.0,1.0,1,1,1
2490623,tFelSpxRjveEBHS3b8jo4T87vG43,11,1,10.0,1,11.0,59.0,0,169.0,1.0,2,1,1
2490634,tFmJQofou8gRfCFIaZqVuAjhF9X2,126,1,125.0,1,126.0,66.0,1,160.0,2.0,2,1,1
2490760,tFna8uEvCTfwCWQpk5Y7ox9b6x53,7752,0,754.0,5,1550.4,72.0,1,161.0,3.0,1,1,1
2498512,tFoEQTVJADUG87tdWXHHaKz5Dfw1,22,1,21.0,1,22.0,65.0,1,169.0,3.0,1,1,1
2498534,tG23hDPiVEWLiXYumIJGe294N5F2,37,1,36.0,1,37.0,81.0,0,168.0,1.0,1,2,2
2498571,tGCCY1XSzKVJOxZkOSdATcUlxPK2,90,1,89.0,1,90.0,51.0,1,165.0,1.0,1,1,1
2498661,tGW4ldNSIWPxqvm1NuliGJunmKZ2,188,0,187.0,1,188.0,65.0,1,157.0,1.0,2,1,1
2498849,tGZXRtQAXfMdIiFHUA0f1uLfakw1,100,1,99.0,1,100.0,63.0,1,167.0,2.0,1,1,1
2498949,tGfwcyYlJRQbS4Z6EINAcKMaKkJ3,41,1,40.0,1,41.0,66.0,1,152.0,1.0,1,1,1
2498990,tGpVBpdHpAUzNNmUxe483hn0REF2,131,1,130.0,1,131.0,70.0,1,162.0,3.0,2,2,2
2499121,tGqT737WkNhRGxvj2hO8LZCZ5tW2,22,1,21.0,1,22.0,71.0,1,150.0,1.0,1,2,2
2499143,tGqUK6UH1zO4xycVWFhxr645Rt22,108,0,107.0,1,108.0,80.0,1,160.0,2.0,1,1,1
2499251,tH0nfmqEQ8S7G0LLR3Dm0NipCKE2,28,1,27.0,1,28.0,66.0,1,161.0,1.0,1,1,1
2499279,tHagYg9iFYW7m1UiDaeZGkVxmNp2,92,1,91.0,1,92.0,73.0,1,170.0,2.0,2,1,1
2499371,tHdP6oNOlUOHAGFTrjj94jxTWjs2,100,1,99.0,1,100.0,69.0,1,167.0,2.0,1,2,2
2499471,tHiYWBoP1tXvwvkxkHrRumd0FyB2,44,1,43.0,1,44.0,61.0,1,169.0,1.0,1,1,1
2499515,tHpXqAJ6L4T9FylsOXrGm14tJUX2,119,0,118.0,1,119.0,73.0,1,159.0,2.0,2,1,1
2499634,tIGE10uwM8Zzbpg06HFgMgqFTys1,122,1,121.0,1,122.0,69.0,1,162.0,2.0,1,1,1
